EGM1-1-5.txt   ICD Algorithm Data

Atrial		Ventricle	Shock	    ICD Shock
0.0195549    	0.0314734    	0.0484945    	0d
0.0304083    	0.0323828    	0.04429    	0d
0.0462058    	0.0292477    	0.0459856    	0d
0.0157684    	0.00159402    	0.0131781    	0d
0.0361183    	0.0324081    	0.0251678    	0d
0.045765    	0.0109127    	0.0261132    	0d
0.0290602    	0.0314279    	0.0167116    	0d
0.000455955    	0.0300696    	0.022507    	0d
0.0251531    	0.0398323    	0.00128385    	0d
0.00293563    	0.0281803    	0.0347629    	0d
0.0112575    	0.0129825    	0.0481154    	0d
0.0111426    	0.0225515    	0.00670643    	0d
0.0408253    	0.0221487    	0.046224    	0d
0.0439639    	0.0133711    	0.0390038    	0d
0.0486559    	0.0316425    	0.0199669    	0d
0.0482862    	0.0195102    	0.0161619    	0d
0.0128969    	0.0371423    	0.0496372    	0d
0.0246411    	0.0206475    	0.00750944    	0d
0.00167087    	0.00149695    	0.00182381    	0d
0.011835    	0.0135274    	0.0320936    	0d
0.0153461    	0.0103053    	0.0461754    	0d
0.00348659    	0.0270326    	0.00870092    	0d
0.0143931    	0.0398439    	0.0417555    	0d
0.0478673    	0.0475778    	0.0447351    	0d
0.0149694    	0.00809245    	0.00336568    	0d
0.0397262    	0.0301994    	0.046147    	0d
0.00888537    	0.00110432    	0.0321895    	0d
0.019709    	0.00485535    	0.0451907    	0d
0.0181202    	0.0163838    	0.0163698    	0d
0    	0.0428779    	0.0145744    	0d
0.0855856    	0.0270936    	0.00933411    	0d
0.27027    	0.0266077    	0.0180078    	0d
0.193694    	0.00949328    	0.0251746    	0d
0.108108    	0.0312098    	0.0448396    	0d
0.189189    	0.0458395    	0.0147008    	0d
0.279279    	0.0331581    	0.0266427    	0d
0.211712    	0.0127785    	0.00525701    	0d
0.153153    	0.00580685    	0.0085921    	0d
0.247748    	0.0360255    	0.0222236    	0d
0.288288    	0.0310754    	0.0141145    	0d
0.220721    	0.0442824    	0.013169    	0d
0.292793    	0.0463813    	0.0170286    	0d
0.211712    	0.0247703    	0.0489554    	0d
0.355856    	0.0113579    	0.0461338    	0d
0.378378    	0.0334109    	0.0429083    	0d
0.328829    	0.012173    	0.0156445    	0d
0.288288    	0.0144301    	0.0374045    	0d
0.324324    	0.00488588    	0.024057    	0d
0.369369    	0.0440856    	0.0240021    	0d
0.310811    	0.000917353    	0.0052613    	0d
0.279279    	0.0434619    	0.0345589    	0d
0.148649    	0.00937698    	0.0208838    	0d
0.279279    	0.0263496    	0.035738    	0d
0.130631    	0.0472075    	0.0105546    	0d
0.157658    	0.0364764    	0.0061611    	0d
0.211712    	0.0398124    	0.0449046    	0d
0.252252    	0.0217644    	0.00694937    	0d
0.378378    	0.00973497    	0.0143438    	0d
0.31982    	0.0269311    	0.0102893    	0d
0.490991    	0.00610086    	0.0265169    	0d
0.563063    	0.0306032    	0.0213509    	0d
0.783784    	0.0403951    	0.023594    	0d
0.941441    	0.042162    	0.0084387    	0d
0.977477    	0.0495291    	0.0458901    	0d
1    	0.00448511    	0.0470876    	0d
0.756757    	0.0488244    	0.0487993    	0d
0.576577    	0.0221441    	0.0355786    	0d
0.153153    	0.0176561    	0.0370862    	0d
-0.333333    	0.0308362    	0.00177502    	0d
-0.5    	0.0011038    	0.0123462    	0d
-0.382883    	0.000808804    	0.00170681    	0d
-0.414414    	0.00145214    	0.0381064    	0d
0.0540541    	0.0111612    	0.0253256    	0d
0.0720721    	0.0142928    	0.0101773    	0d
0.157658    	0.0364539    	0.0283477    	0d
0.036036    	0.00480352    	0.0283948    	0d
-0.297297    	0.00560277    	0.0473005    	0d
-0.68018    	0.0284406    	0.00652618    	0d
-0.761261    	0.0082952    	0.00208899    	0d
-0.540541    	0.0452211    	0.0350212    	0d
-0.468468    	0.0473045    	0.0398451    	0d
-0.121622    	0.0431561    	0.00385872    	0d
0.0990991    	0.041103    	0.0185786    	0d
0.405405    	0.00968417    	0.0418245    	0d
0.509009    	0.00769326    	0.0335962    	0d
0.617117    	0.0329248    	0.0431411    	0d
0.454955    	0.00747283    	0.0495206    	0d
0.720721    	0.0415849    	0.0466404    	0d
0.648649    	0.00322747    	0.0264699    	0d
0.653153    	0.00746907    	0.0365681    	0d
0.531532    	0.0268853    	0.0355234    	0d
0.594595    	0.0115707    	0.0114152    	0d
0.567568    	0.0126202    	0.0253115    	0d
0.481982    	0.0180856    	0.0303225    	0d
0.509009    	0.0143502    	0.0402315    	0d
0.477477    	0.0316444    	0.0338988    	0d
0.31982    	0.0318148    	0.00413354    	0d
0.337838    	0.000485833    	0.00558609    	0d
0.396396    	0.0269948    	0.0201388    	0d
0.369369    	0.0154052    	0.0199215    	0d
0.310811    	0.0219881    	0.0312304    	0d
0.315315    	0.016413    	0.0470467    	0d
0.382883    	0.0436049    	0.00499593    	0d
0.400901    	0.0280141    	0.0202388    	0d
0.441441    	0.0368285    	0.00708657    	0d
0.324324    	0.0369633    	0.0383199    	0d
-0.382883    	0.0460613    	0.0220476    	0d
0.292793    	0.0179211    	0.0259895    	0d
-0.63964    	0.0138788    	0.0289477    	0d
-0.369369    	0.0267594    	0.00440047    	0d
-0.54955    	0.00592392    	0.0376743    	0d
0.0810811    	0.0387865    	0.0168531    	0d
-0.112613    	0.0148878    	0.00113988    	0d
-0.036036    	0.00140896    	0.0223195    	0d
0.207207    	0.0474796    	0.0390442    	0d
0.00900901    	0.0474642    	0.0444691    	0d
-0.220721    	0.0154702    	0.0234958    	0d
-0.108108    	0.0426501    	0.0158222    	0d
-0.306306    	0.0342309    	0.0411216    	0d
-0.171171    	0.047201    	0.0305692    	0d
0.0675676    	0.0295259    	0.0285421    	0d
-0.256757    	0.0194154    	0.031554    	0d
0.144144    	0.0170468    	0.0227565    	0d
0.337838    	0.0257587    	0.0351768    	0d
0.324324    	0.0202888    	0.0316719    	0d
0.387387    	0.0416257    	0.015609    	0d
0.518018    	0.0348469    	0.0496621    	0d
0.342342    	0.0240778    	0.0322071    	0d
0.31982    	0.0388201    	0.0107832    	0d
0.27027    	0.0424337    	0.0217871    	0d
0.207207    	0.0223571    	0.025013    	0d
0.243243    	0.0240689    	0.027926    	0d
0.193694    	0.0324663    	0.0116611    	0d
0.252252    	0.00110446    	0.0371137    	0d
0.184685    	0.0475821    	0.0485567    	0d
0.22973    	0.0488625    	0.0230799    	0d
0.243243    	0.0460945    	0.00536364    	0d
0.414414    	0.0217814    	0.0339218    	0d
0.193694    	0.0417799    	0.0303626    	0d
0.261261    	0.0421663    	0.0295325    	0d
0.315315    	0.0270332    	0.0308487    	0d
0.193694    	0.0477511    	0.00344365    	0d
0.166667    	0.0287888    	0.0415563    	0d
0.252252    	0.0350898    	0.0103002    	0d
0.265766    	0.0397375    	0.0203052    	0d
0.342342    	0.0150241    	0.0247478    	0d
0.261261    	0.0388085    	0.00899814    	0d
0.301802    	0.0248447    	0.0114426    	0d
0.238739    	0.0496767    	0.0287575    	0d
0.306306    	0.03182    	0.0247359    	0d
0.0585586    	0.0339921    	0.0379095    	0d
0.315315    	0.0387131    	0.0268911    	0d
0.211712    	0.0377744    	0.0147759    	0d
0.234234    	0.0135708    	0.0392365    	0d
0.171171    	0.0310334    	0.0163789    	0d
0.238739    	0.0367853    	0.0150418    	0d
0.166667    	0.0345886    	0.0239728    	0d
0.157658    	0.00568575    	0.017042    	0d
0.108108    	0.0226311    	0.0107636    	0d
0.130631    	0.00758826    	0.0121395    	0d
0.103604    	0.00080215    	0.000727869    	0d
0.0900901    	0.0321336    	0.0415159    	0d
0.045045    	0.00592987    	0.00868712    	0d
0.0184814    	0.0380192    	0.0208539    	0d
0.0163775    	0.0347388    	0.0131739    	0d
0.00178759    	0.0446426    	0.0367996    	0d
0.0171707    	0.0322767    	0.0238589    	0d
0.00593557    	0.0134883    	0.0490053    	0d
0.0354545    	0.0156538    	0.0252242    	0d
0.0328453    	0.0213009    	0.00544453    	0d
0.0115407    	0.0432381    	0.00156655    	0d
0.0262437    	0.000682589    	0.021653    	0d
0.0101346    	0.0254805    	0.036296    	0d
0.0282041    	0.0129893    	0.00481106    	0d
0.0383014    	0.033763    	0.038851    	0d
0.019435    	0.0360965    	0.0200323    	0d
0.0162917    	0.00877942    	0.0344099    	0d
0.0385838    	0.0192123    	0.041449    	0d
0.0370182    	0.0036656    	0.0405619    	0d
0.0208796    	0.00827481    	0.0241082    	0d
0.0349627    	0.02006    	0.00717254    	0d
0.0186342    	0.0166622    	0.00458453    	0d
0.0234837    	0.0457716    	0.0272657    	0d
0.00626625    	0.0248555    	0.0285134    	0d
0.00420242    	0.0375158    	0.0223268    	0d
0.00927992    	0.0420741    	0.0299789    	0d
0.0047223    	0.0300828    	0.0258147    	0d
0.00593108    	0.0186033    	0.0059135    	0d
0.0388616    	0.0372242    	0.040248    	0d
0.0444959    	0.0249909    	0.0251432    	0d
0.0499781    	0.0198955    	0.0189312    	0d
0.0450188    	0.0209684    	0.0066946    	0d
0.020757    	0.0436163    	0.0380701    	0d
0.0231553    	0.032851    	0.0420474    	0d
0.025241    	0.0203112    	0.0327919    	0d
0.000909157    	0.0108009    	0.0278249    	0d
0.0129714    	0.0412972    	0.0316471    	0d
0.0207339    	0.0278354    	0.0354931    	0d
0.0141214    	0.034448    	0.0226356    	0d
0.0101365    	0.0379424    	0.00612466    	0d
0.043072    	0.0123004    	0.0222094    	0d
0.00417933    	0.0111776    	0.014273    	0d
0.015041    	0.0469089    	0.0488816    	0d
0.0307686    	0.0132222    	0.00602777    	0d
0.00595126    	0.0174372    	0.0428796    	0d
0.0125145    	0.0374547    	0.0250001    	0d
0.0214271    	0.0327864    	0.022561    	0d
0.0487566    	0.0411449    	0.0420732    	0d
0.00382659    	0.0372826    	0.0310415    	0d
0.0302642    	0.0294701    	0.00266875    	0d
0.0271045    	0.00733694    	0.00104649    	0d
0.027892    	0.0353753    	0.0217513    	0d
0.0221174    	0.00699811    	0.0329803    	0d
0.0217226    	0.00143291    	0.00923183    	0d
0.0201099    	0.0422089    	0.0309213    	0d
0.024285    	0.0464221    	0.0445425    	0d
0.019006    	0.0489584    	0.0483618    	0d
0.0254672    	-0.018388    	-0.118721    	0d
0.00636783    	-0.0170403    	-0.128928    	0d
0.0229398    	-0.00271476    	-0.107696    	0d
0.0448385    	0.0146622    	-0.147556    	0d
0.0241485    	-0.0120622    	-0.119011    	0d
0.0206384    	-0.0103054    	-0.0902018    	0d
0.0340876    	-0.0229057    	-0.0715787    	0d
0.0332315    	0.00557941    	-0.106728    	0d
0.042155    	-0.00780272    	-0.116151    	0d
0.013449    	-0.00190166    	-0.0604749    	0d
0.00677862    	-0.00223975    	-0.0639737    	0d
0.045799    	0.0300543    	-0.0369205    	0d
0.039699    	0.0171943    	-0.0988953    	0d
0.0454222    	0.0243359    	-0.0996327    	0d
0.0167359    	0.0125815    	-0.115096    	0d
0.0418197    	0.0250733    	-0.0816289    	0d
0.0474992    	0.0168015    	-0.115742    	0d
0.0220241    	0.0210983    	-0.225693    	0d
0.0124351    	0.0227879    	-0.143691    	0d
0.0341785    	0.0426849    	-0.158645    	0d
0.0313082    	0.0537961    	-0.178999    	0d
0.0489867    	0.0724104    	-0.193459    	0d
0.0370503    	0.0932981    	-0.167117    	0d
0.0495327    	0.133105    	-0.196162    	0d
0.0473906    	0.157566    	-0.157796    	0d
0.00552717    	0.182559    	-0.0236868    	0d
0.0388636    	0.195936    	-0.0641941    	0d
0.0364117    	0.224483    	-0.0951596    	0d
0.0395935    	0.258927    	0.0528543    	0d
0.00702964    	0.292927    	0.180492    	0d
0.0474866    	0.314697    	0.268707    	0d
0.0109116    	0.354081    	0.404537    	0d
0.0459004    	0.385533    	0.544221    	0d
0.0237715    	0.475965    	0.757588    	0d
0.00424717    	0.56414    	0.919828    	0d
0.0448482    	0.663787    	1.00939    	0d
0.0399144    	0.761554    	0.955901    	0d
0.0217753    	0.886947    	0.851033    	0d
0.00847036    	0.972743    	0.820397    	0d
0.0302849    	0.998849    	0.766053    	0d
0.0394139    	0.862571    	0.786126    	0d
0.043739    	0.841196    	0.862436    	0d
0.0417567    	0.827898    	0.880418    	0d
0.0287938    	0.788471    	0.850951    	0d
0.0345332    	0.789088    	0.726902    	0d
0.0318059    	0.865974    	0.618647    	0d
0.0202647    	0.895123    	0.4495    	0d
0.0291798    	0.828268    	0.333781    	0d
0.0216406    	0.764071    	0.2883    	0d
0.0288779    	0.704509    	0.175293    	0d
0.00806974    	0.610749    	0.158002    	0d
0.0118773    	0.525381    	0.0577067    	0d
0.0164748    	0.458009    	0.06346    	0d
0.018182    	0.387858    	0.1123    	0d
0.0271835    	0.33356    	0.0687944    	0d
0.0001471    	0.318948    	0.161363    	0d
0.00853214    	0.309614    	0.126771    	0d
0.0275789    	0.289793    	0.111226    	0d
0.000410536    	0.281062    	0.259575    	0d
0.0264577    	0.30776    	0.305603    	0d
0.0165302    	0.29588    	0.355645    	0d
0.00678434    	0.29797    	0.399358    	0d
0.0249284    	0.316394    	0.40487    	0d
0.0300765    	0.32053    	0.407925    	0d
0.0455702    	0.320653    	0.345807    	0d
0.0195404    	0.315357    	0.362346    	0d
0.0182758    	0.28955    	0.425522    	0d
0.0197026    	0.287027    	0.369156    	0d
0.0305282    	0.268762    	0.337664    	0d
0.0413415    	0.268617    	0.323297    	0d
0.0288007    	0.249163    	0.370256    	0d
0.0477541    	0.254677    	0.41796    	0d
0.0128809    	0.24177    	0.360753    	0d
0.0460742    	0.237534    	0.373044    	0d
0.0479602    	0.245019    	0.396895    	0d
0.0380979    	0.252631    	0.426757    	0d
0.0360842    	0.255951    	0.458548    	0d
0.0461519    	0.248499    	0.403793    	0d
0.0206258    	0.239668    	0.444429    	0d
0.0495476    	0.242194    	0.443422    	0d
0.0398957    	0.220657    	0.451288    	0d
0.030201    	0.220584    	0.456174    	0d
0.0359236    	0.224001    	0.392761    	0d
0.0493518    	0.231367    	0.454524    	0d
0.00242353    	0.226101    	0.500424    	0d
0.0439075    	0.232661    	0.460559    	0d
0.0385006    	0.21885    	0.467368    	0d
0.0335944    	0.203464    	0.439609    	0d
0.0187605    	0.205877    	0.468158    	0d
0.0107134    	0.202773    	0.426676    	0d
0.0256059    	0.187618    	0.435027    	0d
0.0416659    	0.181965    	0.397612    	0d
0.0135512    	0.163375    	0.434877    	0d
0.00980662    	0.175609    	0.3906    	0d
0.0398989    	0.163435    	0.441133    	0d
0.0127885    	0.179158    	0.427974    	0d
0.024881    	0.16583    	0.430949    	0d
0.0382247    	0.162535    	0.408196    	0d
0.0126782    	0.16622    	0.417466    	0d
0.0303228    	0.149837    	0.368629    	0d
0.044028    	0.150414    	0.324998    	0d
0.0194584    	0.155065    	0.35832    	0d
0.0224772    	0.130117    	0.385357    	0d
0.0460419    	0.13381    	0.344131    	0d
0.00115256    	0.131325    	0.304275    	0d
0.0442377    	0.131921    	0.275187    	0d
0.0300628    	0.12022    	0.277871    	0d
0.0423008    	0.117453    	0.332984    	0d
0.0223237    	0.101446    	0.36005    	0d
0.0106842    	0.106514    	0.260078    	0d
0.0155882    	0.0842841    	0.247646    	0d
0.0284211    	0.0903163    	0.245769    	0d
0.0380581    	0.0970379    	0.301272    	0d
0.0432112    	0.0788962    	0.271131    	0d
0.047961    	0.0715948    	0.243431    	0d
0.0320157    	0.0759724    	0.190152    	0d
0.000761493    	0.0519745    	0.250577    	0d
0.0240589    	0.0569834    	0.217762    	0d
0.0415196    	0.0480901    	0.169695    	0d
0.0172673    	0.0369964    	0.211598    	0d
0.0206552    	0.0411419    	0.166149    	0d
0.000805466    	0.0506846    	0.173595    	0d
0.0217265    	0.0412314    	0.155322    	0d
0.0148367    	0.054118    	0.111977    	0d
0.00816558    	0.0378297    	0.144087    	0d
0.0160088    	0.0416572    	0.157659    	0d
0.0414287    	0.027967    	0.157531    	0d
0.0123856    	0.0326566    	0.121044    	0d
0.024477    	0.0283171    	0.118531    	0d
0.0494496    	0.0326099    	0.042639    	0d
0.0240848    	0.0221461    	0.0445145    	0d
0.048462    	0.0156032    	0.0409153    	0d
0.0263045    	0.0100701    	0.0695111    	0d
0.0348628    	0.00340951    	0.0664381    	0d
0.0393544    	0.0287707    	0.0213594    	0d
0.0151024    	0.00484868    	0.0210864    	0d
0.0164204    	0.00321516    	0.0467309    	0d
0.045349    	0.0478617    	0.00650277    	0d
0.0393572    	0.0073832    	0.037594    	0d
0.00419153    	0.0140202    	2.90148e-05    	0d
0.0213153    	0.0394278    	0.0163444    	0d
0.0201596    	0.0349371    	0.0182946    	0d
0.0454814    	0.0443751    	0.0207668    	0d
0.038517    	0.0292092    	0.00905267    	0d
0.00902921    	0.0493087    	0.0423013    	0d
0.0170343    	0.0356962    	0.0314834    	0d
0.00248433    	0.00855906    	0.0111773    	0d
0.0390126    	0.00942108    	0.0408741    	0d
0.0332553    	0.0482651    	0.0207425    	0d
0.0336124    	0.00342709    	0.00797889    	0d
0.0490926    	0.0410831    	0.00730886    	0d
0.0487953    	0.035809    	0.0489011    	0d
0.0361808    	0.0212052    	0.0301552    	0d
0.0171548    	0.0453913    	0.0271859    	0d
0.0221481    	0.0421949    	0.0172586    	0d
0.0349691    	0.0391696    	0.0340916    	0d
0.0268945    	0.0246872    	0.0369782    	0d
0.0363037    	0.0391825    	0.0139687    	0d
0.0326149    	0.0456365    	0.0368118    	0d
0.018951    	0.0134984    	0.0367349    	0d
0.0281923    	0.0232554    	0.00911123    	0d
0.0400918    	0.00715855    	0.0238557    	0d
0.0106638    	0.0479344    	0.00377366    	0d
0.0226766    	0.0249787    	0.0358871    	0d
0.0386755    	0.016476    	0.0264566    	0d
0.0440862    	0.02033    	0.0199562    	0d
0.0394338    	0.0211254    	0.0169385    	0d
0.0265994    	0.041999    	0.035579    	0d
0.0454065    	0.0497491    	0.023905    	0d
0.0114901    	0.0497351    	0.0306777    	0d
0.0457652    	0.0109168    	0.0127542    	0d
0.0136215    	0.00127657    	0.0447587    	0d
0.0379988    	0.0238992    	0.0373014    	0d
0.0339735    	0.0422698    	0.0462691    	0d
0.0387223    	0.021179    	0.00720086    	0d
0.0243703    	0.0313398    	0.0432958    	0d
0.0274637    	0.0119131    	0.0480318    	0d
0.0229552    	0.045936    	0.0144955    	0d
0.0208618    	0.0402968    	0.0176349    	0d
0.0488551    	0.000972464    	0.0368523    	0d
0.0080358    	0.00938771    	0.0434469    	0d
0.0481343    	0.00297102    	0.0233955    	0d
0.0384428    	0.0361828    	0.0149345    	0d
0.0413054    	0.00501375    	0.0372532    	0d
0.0146263    	0.0284679    	0.0492043    	0d
0.00960028    	0.0410787    	0.0403718    	0d
0.0252615    	0.0101283    	0.0438634    	0d
0.017928    	0.00566601    	0.0375829    	0d
0.0302509    	0.0238105    	0.0311798    	0d
0.0331764    	0.000775916    	0.00578831    	0d
0.0102245    	0.044316    	0.00218999    	0d
0.046134    	0.0278665    	0.0176029    	0d
0.023287    	0.0436198    	0.02936    	0d
0.00663088    	0.0352683    	0.00773577    	0d
0.0248039    	0.00322303    	0.0206604    	0d
0.0160068    	0.00693847    	0.0236783    	0d
0.0111262    	0.00382768    	0.0314301    	0d
0.00151631    	0.0252239    	0.0375587    	0d
0.0425437    	0.0318452    	0.00448424    	0d
0.0140141    	0.0342448    	0.0350969    	0d
0.00934212    	0.045055    	0.0398404    	0d
0.0228014    	0.0298787    	0.0240093    	0d
0.0312547    	0.000243651    	0.0272715    	0d
0.0455495    	0.0267396    	0.00335401    	0d
0.0067055    	0.0118443    	0.0272256    	0d
0.0115519    	0.00846666    	0.0391219    	0d
0.0452091    	0.0407058    	0.0356772    	0d
0.0193582    	0.0396201    	0.0428977    	0d
0.0142543    	0.0492679    	0.0248397    	0d
0.0192415    	0.0325441    	0.0114817    	0d
0.0311503    	0.00742448    	0.00786145    	0d
0.0428157    	0.0213862    	0.0293264    	0d
0.000171715    	0.0141842    	0.00961894    	0d
0.0303598    	0.033088    	0.00723781    	0d
0.00515898    	0.0262014    	0.00964844    	0d
0.027212    	0.0398639    	0.0484289    	0d
0.00741911    	0.0490938    	0.00409311    	0d
0.00782758    	0.0102001    	0.00988314    	0d
0.0299586    	0.0417639    	0.00806215    	0d
0.0389914    	0.0320483    	0.00234671    	0d
0.00424852    	0.0201461    	0.0219262    	0d
0.0373586    	0.0166828    	0.00540939    	0d
0.0403893    	0.046885    	0.0124866    	0d
0.00346029    	0.0373487    	0.00185367    	0d
0.0453594    	0.0117945    	0.00117902    	0d
0.00049355    	0.049135    	0.0308405    	0d
0.0322652    	0.028282    	0.0085288    	0d
0.00320248    	0.0161064    	0.00214166    	0d
0.00858742    	0.0153928    	0.0375623    	0d
0.0264392    	0.0428988    	0.0239968    	0d
0.0144277    	0.00605763    	0.0328765    	0d
0.0400159    	0.0498781    	0.0274427    	0d
0.0325188    	0.0285937    	0.000239233    	0d
0.0332977    	0.0482206    	0.0286729    	0d
0.0192168    	0.0317947    	0.0236786    	0d
0.00825726    	0.0445593    	0.0409465    	0d
0.0404929    	0.0416707    	0.0324838    	0d
0.0259379    	0.0380156    	0.0398903    	0d
0.0248206    	0.00269944    	0.00268469    	0d
0.0478123    	0.0271837    	0.0315563    	0d
0.0421296    	0.0020797    	0.0499147    	0d
0.0498424    	0.0388082    	0.00187147    	0d
0.012426    	0.0109921    	0.0280778    	0d
0    	0.0031022    	0.0223948    	0d
0.0855856    	0.00305814    	0.0204126    	0d
0.27027    	0.0183224    	0.00214939    	0d
0.193694    	0.00169237    	0.0102861    	0d
0.108108    	0.0295069    	0.00358299    	0d
0.189189    	0.0404321    	0.01157    	0d
0.279279    	0.0478951    	0.0445146    	0d
0.211712    	0.0270146    	0.0055142    	0d
0.153153    	0.0472157    	0.0414636    	0d
0.247748    	0.0355498    	0.0340132    	0d
0.288288    	0.0430085    	0.0317602    	0d
0.220721    	0.0251223    	0.0241434    	0d
0.292793    	0.0130571    	0.00663939    	0d
0.211712    	0.0116365    	0.00766423    	0d
0.355856    	0.00719245    	0.0493564    	0d
0.378378    	0.0411813    	0.0448714    	0d
0.328829    	0.00958746    	0.00253068    	0d
0.288288    	0.0449077    	0.0146188    	0d
0.324324    	0.0331337    	0.038908    	0d
0.369369    	0.0339138    	0.020827    	0d
0.310811    	0.0052393    	0.000457987    	0d
0.279279    	0.0378763    	0.0161959    	0d
0.148649    	0.02254    	0.0389298    	0d
0.279279    	0.0229626    	0.0272079    	0d
0.130631    	0.0472819    	0.0153053    	0d
0.157658    	0.00534712    	0.04616    	0d
0.211712    	0.0125345    	0.0294734    	0d
0.252252    	0.00944503    	0.0340165    	0d
0.378378    	0.0438052    	0.00740967    	0d
0.31982    	0.00160384    	0.015764    	0d
0.490991    	0.00244523    	0.019098    	0d
0.563063    	0.0492685    	0.0055662    	0d
0.783784    	0.0315008    	0.0128087    	0d
0.941441    	0.0481705    	0.0358172    	0d
0.977477    	0.0375237    	0.0138018    	0d
1    	0.0427297    	0.0282403    	0d
0.756757    	0.00550405    	0.0233004    	0d
0.576577    	0.0120492    	0.0178947    	0d
0.153153    	0.000876687    	0.0369751    	0d
-0.333333    	0.00774387    	0.00726723    	0d
-0.5    	0.00218664    	0.0357111    	0d
-0.382883    	0.000591433    	0.0319043    	0d
-0.414414    	0.0483019    	0.0222968    	0d
0.0540541    	0.0213958    	0.0363538    	0d
0.0720721    	0.0222038    	0.00140377    	0d
0.157658    	0.00760593    	0.0367983    	0d
0.036036    	0.0484216    	0.0163394    	0d
-0.297297    	0.0429777    	0.0466928    	0d
-0.68018    	0.00157802    	0.00734199    	0d
-0.761261    	0.0324146    	0.0429041    	0d
-0.540541    	0.00982751    	0.0426011    	0d
-0.468468    	0.0464607    	0.0112425    	0d
-0.121622    	0.0305312    	0.048478    	0d
0.0990991    	0.0270073    	0.0475202    	0d
0.405405    	0.0116887    	0.0497126    	0d
0.509009    	0.0190473    	0.0042599    	0d
0.617117    	0.00928219    	0.0326856    	0d
0.454955    	0.016865    	0.0338716    	0d
0.720721    	0.0180598    	0.00578464    	0d
0.648649    	0.0479332    	0.01684    	0d
0.653153    	0.0129269    	0.0213371    	0d
0.531532    	0.0237622    	0.0155303    	0d
0.594595    	0.0390823    	0.0396909    	0d
0.567568    	0.0391368    	0.000783632    	0d
0.481982    	0.0276241    	0.0142197    	0d
0.509009    	0.0478911    	0.0219917    	0d
0.477477    	0.0477495    	0.00399152    	0d
